tool_id,tool_status,merge_key,start_time,end_time
TOOL_006,Productive; Regular Production,20066,2025-02-14 21:00:00,2025-02-14 23:00:00
TOOL_006,Productive; Regular Production,20067,2025-02-14 23:00:00,2025-02-15 01:00:00
TOOL_006,Productive; Regular Production,20068,2025-02-15 01:00:00,2025-02-15 03:00:00
TOOL_006,Productive; Regular Production,20069,2025-02-15 03:00:00,2025-02-15 06:00:00
TOOL_006,Productive; Regular Production,20070,2025-02-15 06:00:00,2025-02-15 08:00:00
TOOL_006,Productive; Regular Production,20071,2025-02-15 08:00:00,2025-02-15 10:00:00
TOOL_006,Productive; Regular Production,20072,2025-02-15 10:00:00,2025-02-15 12:00:00
TOOL_006,Productive; Regular Production,20073,2025-02-15 12:00:00,2025-02-15 14:00:00
TOOL_006,Productive; Regular Production,20074,2025-02-15 14:00:00,2025-02-15 16:00:00
TOOL_006,Productive; Regular Production,20075,2025-02-15 16:00:00,2025-02-15 19:00:00
TOOL_006,Productive; Regular Production,20076,2025-02-15 19:00:00,2025-02-15 21:00:00
TOOL_006,Productive; Regular Production,20077,2025-02-15 21:00:00,2025-02-15 23:00:00
TOOL_006,Productive; Regular Production,20078,2025-02-15 23:00:00,2025-02-16 01:00:00
TOOL_006,Productive; Regular Production,20079,2025-02-16 01:00:00,2025-02-16 04:00:00
TOOL_006,Productive; Regular Production,20080,2025-02-16 04:00:00,2025-02-16 07:00:00
TOOL_006,Productive; Regular Production,20081,2025-02-16 07:00:00,2025-02-16 09:00:00
TOOL_006,Productive; Regular Production,20082,2025-02-16 09:00:00,2025-02-16 11:00:00
TOOL_006,Productive; Regular Production,20083,2025-02-16 11:00:00,2025-02-16 14:00:00
TOOL_006,Productive; Regular Production,20084,2025-02-16 14:00:00,2025-02-16 16:00:00
TOOL_006,Productive; Regular Production,20085,2025-02-16 16:00:00,2025-02-16 19:00:00
TOOL_006,Productive; Regular Production,20086,2025-02-16 19:00:00,2025-02-16 21:00:00
TOOL_006,Unscheduled Downtime; User Maintenance Delay,20087,2025-02-16 21:00:00,2025-02-17 00:00:00
TOOL_006,Unscheduled Downtime; Repair; Repair - Repair,20088,2025-02-17 00:00:00,2025-02-17 06:00:00
TOOL_006,Productive; Engineering Runs; Post Maintenance Qual,20089,2025-02-17 06:00:00,2025-02-17 08:00:00
TOOL_006,Productive; Regular Production,20090,2025-02-17 08:00:00,2025-02-17 11:00:00
TOOL_006,Productive; Regular Production,20091,2025-02-17 11:00:00,2025-02-17 14:00:00
TOOL_006,Productive; Regular Production,20092,2025-02-17 14:00:00,2025-02-17 17:00:00
TOOL_006,Productive; Regular Production,20093,2025-02-17 17:00:00,2025-02-17 19:00:00
TOOL_006,Productive; Regular Production,20094,2025-02-17 19:00:00,2025-02-17 21:00:00
TOOL_006,Productive; Regular Production,20095,2025-02-17 21:00:00,2025-02-18 00:00:00
TOOL_006,Productive; Regular Production,20096,2025-02-18 00:00:00,2025-02-18 02:00:00
TOOL_006,Productive; Regular Production,20097,2025-02-18 02:00:00,2025-02-18 04:00:00
TOOL_006,Productive; Regular Production,20098,2025-02-18 04:00:00,2025-02-18 06:00:00
TOOL_006,Productive; Regular Production,20099,2025-02-18 06:00:00,2025-02-18 08:00:00
TOOL_006,Productive; Regular Production,20100,2025-02-18 08:00:00,2025-02-18 11:00:00
TOOL_006,Productive; Regular Production,20101,2025-02-18 11:00:00,2025-02-18 14:00:00
TOOL_006,Productive; Regular Production,20102,2025-02-18 14:00:00,2025-02-18 16:00:00
TOOL_006,Productive; Regular Production,20103,2025-02-18 16:00:00,2025-02-18 19:00:00
TOOL_006,Productive; Regular Production,20104,2025-02-18 19:00:00,2025-02-18 22:00:00
TOOL_006,Productive; Regular Production,20105,2025-02-18 22:00:00,2025-02-19 00:00:00
TOOL_006,Productive; Regular Production,20106,2025-02-19 00:00:00,2025-02-19 03:00:00
TOOL_006,Productive; Regular Production,20107,2025-02-19 03:00:00,2025-02-19 05:00:00
TOOL_006,Productive; Regular Production,20108,2025-02-19 05:00:00,2025-02-19 08:00:00
TOOL_006,Productive; Engineering Runs; Holding for Priority Lot,20109,2025-02-19 08:00:00,2025-02-19 10:00:00
TOOL_006,Productive; Regular Production,20110,2025-02-19 10:00:00,2025-02-19 12:00:00
TOOL_006,Productive; Regular Production,20111,2025-02-19 12:00:00,2025-02-19 14:00:00
TOOL_006,Productive; Regular Production,20112,2025-02-19 14:00:00,2025-02-19 16:00:00
TOOL_006,Unscheduled Downtime; Repair; Repair - Repair,20113,2025-02-19 16:00:00,2025-02-19 20:00:00
TOOL_006,Productive; Engineering Runs; Post Maintenance Qual,20114,2025-02-19 20:00:00,2025-02-19 22:00:00
TOOL_006,Productive; Regular Production,20115,2025-02-19 22:00:00,2025-02-20 00:00:00
TOOL_006,Productive; Regular Production,20116,2025-02-20 00:00:00,2025-02-20 02:00:00
TOOL_006,Productive; Regular Production,20117,2025-02-20 02:00:00,2025-02-20 04:00:00
TOOL_006,Productive; Regular Production,20118,2025-02-20 04:00:00,2025-02-20 07:00:00
TOOL_006,Productive; Regular Production,20119,2025-02-20 07:00:00,2025-02-20 09:00:00
TOOL_006,Productive; Regular Production,20120,2025-02-20 09:00:00,2025-02-20 11:00:00
TOOL_006,Productive; Regular Production,20121,2025-02-20 11:00:00,2025-02-20 14:00:00
TOOL_006,Productive; Regular Production,20122,2025-02-20 14:00:00,2025-02-20 17:00:00
TOOL_006,Productive; Regular Production,20123,2025-02-20 17:00:00,2025-02-20 19:00:00
TOOL_006,Productive; Regular Production,20124,2025-02-20 19:00:00,2025-02-20 21:00:00
TOOL_006,Productive; Regular Production,20125,2025-02-20 21:00:00,2025-02-21 00:00:00
TOOL_006,Productive; Regular Production,20126,2025-02-21 00:00:00,2025-02-21 02:00:00
TOOL_006,Productive; Regular Production,20127,2025-02-21 02:00:00,2025-02-21 05:00:00
TOOL_006,Productive; Regular Production,20128,2025-02-21 05:00:00,2025-02-21 08:00:00
TOOL_006,Productive; Regular Production,20129,2025-02-21 08:00:00,2025-02-21 11:00:00
TOOL_006,Productive; Regular Production,20130,2025-02-21 11:00:00,2025-02-21 14:00:00
TOOL_006,Standby; No Operator; Waiting For Carrier Delivery/Pickup,20131,2025-02-21 14:00:00,2025-02-21 16:00:00
TOOL_006,Productive; Regular Production,20132,2025-02-21 16:00:00,2025-02-21 18:00:00
TOOL_006,Productive; Regular Production,20133,2025-02-21 18:00:00,2025-02-21 20:00:00
TOOL_006,Productive; Regular Production,20134,2025-02-21 20:00:00,2025-02-21 22:00:00
TOOL_006,Productive; Regular Production,20135,2025-02-21 22:00:00,2025-02-22 00:00:00
TOOL_006,Productive; Regular Production,20136,2025-02-22 00:00:00,2025-02-22 03:00:00
TOOL_006,Productive; Regular Production,20137,2025-02-22 03:00:00,2025-02-22 05:00:00
TOOL_006,Productive; Regular Production,20138,2025-02-22 05:00:00,2025-02-22 08:00:00
TOOL_006,Productive; Regular Production,20139,2025-02-22 08:00:00,2025-02-22 10:00:00
TOOL_006,Productive; Regular Production,20140,2025-02-22 10:00:00,2025-02-22 13:00:00
TOOL_006,Productive; Regular Production,20141,2025-02-22 13:00:00,2025-02-22 15:00:00
TOOL_006,Productive; Regular Production,20142,2025-02-22 15:00:00,2025-02-22 17:00:00
TOOL_006,Productive; Regular Production,20143,2025-02-22 17:00:00,2025-02-22 19:00:00
TOOL_006,Productive; Regular Production,20144,2025-02-22 19:00:00,2025-02-22 21:00:00
TOOL_006,Productive; Regular Production,20145,2025-02-22 21:00:00,2025-02-23 00:00:00
TOOL_006,Productive; Regular Production,20146,2025-02-23 00:00:00,2025-02-23 02:00:00
TOOL_006,Productive; Regular Production,20147,2025-02-23 02:00:00,2025-02-23 05:00:00
TOOL_006,Productive; Regular Production,20148,2025-02-23 05:00:00,2025-02-23 08:00:00
TOOL_006,Productive; Regular Production,20149,2025-02-23 08:00:00,2025-02-23 10:00:00
TOOL_006,Productive; Regular Production,20150,2025-02-23 10:00:00,2025-02-23 13:00:00
TOOL_006,Productive; Regular Production,20151,2025-02-23 13:00:00,2025-02-23 15:00:00
TOOL_006,Productive; Regular Production,20152,2025-02-23 15:00:00,2025-02-23 18:00:00
TOOL_006,Productive; Regular Production,20153,2025-02-23 18:00:00,2025-02-23 21:00:00
TOOL_006,Productive; Regular Production,20154,2025-02-23 21:00:00,2025-02-24 00:00:00
TOOL_006,Productive; Regular Production,20155,2025-02-24 00:00:00,2025-02-24 02:00:00
TOOL_006,Unscheduled Downtime; Repair; Repair - Repair,20156,2025-02-24 02:00:00,2025-02-24 04:00:00
TOOL_006,Productive; Engineering Runs; Post Maintenance Qual,20157,2025-02-24 04:00:00,2025-02-24 09:00:00
TOOL_006,Productive; Regular Production,20158,2025-02-24 09:00:00,2025-02-24 12:00:00
TOOL_006,Productive; Regular Production,20159,2025-02-24 12:00:00,2025-02-24 14:00:00
TOOL_006,Productive; Regular Production,20160,2025-02-24 14:00:00,2025-02-24 16:00:00
TOOL_006,Productive; Regular Production,20161,2025-02-24 16:00:00,2025-02-24 19:00:00
TOOL_006,Productive; Regular Production,20162,2025-02-24 19:00:00,2025-02-24 22:00:00
TOOL_006,Productive; Regular Production,20163,2025-02-24 22:00:00,2025-02-25 01:00:00
TOOL_006,Standby; No Product,20164,2025-02-25 01:00:00,2025-02-25 04:00:00
TOOL_006,Productive; Regular Production,20165,2025-02-25 04:00:00,2025-02-25 06:00:00
TOOL_006,Productive; Regular Production,20166,2025-02-25 06:00:00,2025-02-25 09:00:00
TOOL_006,Productive; Regular Production,20167,2025-02-25 09:00:00,2025-02-25 11:00:00
TOOL_006,Productive; Regular Production,20168,2025-02-25 11:00:00,2025-02-25 13:00:00
TOOL_006,Productive; Regular Production,20169,2025-02-25 13:00:00,2025-02-25 16:00:00
TOOL_006,Productive; Regular Production,20170,2025-02-25 16:00:00,2025-02-25 19:00:00
TOOL_006,Productive; Regular Production,20171,2025-02-25 19:00:00,2025-02-25 21:00:00
TOOL_006,Productive; Regular Production,20172,2025-02-25 21:00:00,2025-02-25 23:00:00
TOOL_006,Productive; Regular Production,20173,2025-02-25 23:00:00,2025-02-26 01:00:00
TOOL_006,Productive; Regular Production,20174,2025-02-26 01:00:00,2025-02-26 03:00:00
TOOL_006,Productive; Regular Production,20175,2025-02-26 03:00:00,2025-02-26 06:00:00
TOOL_006,Productive; Regular Production,20176,2025-02-26 06:00:00,2025-02-26 09:00:00
TOOL_006,Productive; Engineering Runs; Holding for Priority Lot,20177,2025-02-26 09:00:00,2025-02-26 11:00:00
TOOL_006,Productive; Regular Production,20178,2025-02-26 11:00:00,2025-02-26 14:00:00
TOOL_006,Productive; Regular Production,20179,2025-02-26 14:00:00,2025-02-26 16:00:00
TOOL_006,Productive; Regular Production,20180,2025-02-26 16:00:00,2025-02-26 19:00:00
TOOL_006,Productive; Regular Production,20181,2025-02-26 19:00:00,2025-02-26 22:00:00
TOOL_006,Productive; Regular Production,20182,2025-02-26 22:00:00,2025-02-27 00:00:00
TOOL_006,Productive; Regular Production,20183,2025-02-27 00:00:00,2025-02-27 03:00:00
TOOL_006,Productive; Regular Production,20184,2025-02-27 03:00:00,2025-02-27 05:00:00
TOOL_006,Productive; Regular Production,20185,2025-02-27 05:00:00,2025-02-27 07:00:00
TOOL_006,Productive; Regular Production,20186,2025-02-27 07:00:00,2025-02-27 10:00:00
TOOL_006,Productive; Regular Production,20187,2025-02-27 10:00:00,2025-02-27 12:00:00
TOOL_006,Productive; Regular Production,20188,2025-02-27 12:00:00,2025-02-27 15:00:00
TOOL_006,Productive; Regular Production,20189,2025-02-27 15:00:00,2025-02-27 18:00:00
TOOL_006,Productive; Regular Production,20190,2025-02-27 18:00:00,2025-02-27 21:00:00
TOOL_006,Productive; Regular Production,20191,2025-02-27 21:00:00,2025-02-27 23:00:00
TOOL_006,Productive; Regular Production,20192,2025-02-27 23:00:00,2025-02-28 02:00:00
TOOL_006,Scheduled Downtime; Preventive Maintenance; Bi-Weekly PM,20193,2025-02-28 02:00:00,2025-02-28 07:00:00
TOOL_006,Scheduled Downtime; User Maintenance Delay;,20194,2025-02-28 07:00:00,2025-02-28 10:00:00
TOOL_006,Scheduled Downtime; Preventive Maintenance; Bi-Weekly PM,20195,2025-02-28 10:00:00,2025-02-28 15:00:00
TOOL_006,Productive; Engineering Runs; Post Maintenance Qual,20196,2025-02-28 15:00:00,2025-02-28 18:00:00
TOOL_006,Productive; Regular Production,20197,2025-02-28 18:00:00,2025-02-28 20:00:00
TOOL_006,Productive; Regular Production,20198,2025-02-28 20:00:00,2025-02-28 23:00:00
TOOL_006,Productive; Regular Production,20199,2025-02-28 23:00:00,2025-03-01 02:00:00
TOOL_006,Productive; Regular Production,20200,2025-03-01 02:00:00,2025-03-01 04:00:00
TOOL_006,Productive; Regular Production,20201,2025-03-01 04:00:00,2025-03-01 06:00:00
TOOL_006,Productive; Regular Production,20202,2025-03-01 06:00:00,2025-03-01 08:00:00
TOOL_006,Productive; Regular Production,20203,2025-03-01 08:00:00,2025-03-01 10:00:00
TOOL_006,Productive; Regular Production,20204,2025-03-01 10:00:00,2025-03-01 12:00:00
TOOL_006,Productive; Regular Production,20205,2025-03-01 12:00:00,2025-03-01 14:00:00
TOOL_006,Productive; Regular Production,20206,2025-03-01 14:00:00,2025-03-01 16:00:00
TOOL_006,Productive; Regular Production,20207,2025-03-01 16:00:00,2025-03-01 18:00:00
TOOL_006,Productive; Engineering Runs; Holding for Priority Lot,20208,2025-03-01 18:00:00,2025-03-01 20:00:00
TOOL_006,Productive; Regular Production,20209,2025-03-01 20:00:00,2025-03-01 22:00:00
TOOL_006,Productive; Regular Production,20210,2025-03-01 22:00:00,2025-03-02 00:00:00
TOOL_006,Productive; Regular Production,20211,2025-03-02 00:00:00,2025-03-02 02:00:00
TOOL_006,Productive; Regular Production,20212,2025-03-02 02:00:00,2025-03-02 04:00:00
TOOL_006,Productive; Regular Production,20213,2025-03-02 04:00:00,2025-03-02 07:00:00
TOOL_006,Productive; Regular Production,20214,2025-03-02 07:00:00,2025-03-02 10:00:00
TOOL_006,Productive; Regular Production,20215,2025-03-02 10:00:00,2025-03-02 12:00:00
TOOL_006,Productive; Regular Production,20216,2025-03-02 12:00:00,2025-03-02 15:00:00
TOOL_006,Productive; Regular Production,20217,2025-03-02 15:00:00,2025-03-02 17:00:00
TOOL_006,Productive; Regular Production,20218,2025-03-02 17:00:00,2025-03-02 20:00:00
TOOL_006,Productive; Regular Production,20219,2025-03-02 20:00:00,2025-03-02 22:00:00
TOOL_006,Productive; Regular Production,20220,2025-03-02 22:00:00,2025-03-03 00:00:00
TOOL_006,Productive; Regular Production,20221,2025-03-03 00:00:00,2025-03-03 03:00:00
TOOL_006,Productive; Regular Production,20222,2025-03-03 03:00:00,2025-03-03 06:00:00
TOOL_006,Productive; Regular Production,20223,2025-03-03 06:00:00,2025-03-03 08:00:00
TOOL_006,Productive; Regular Production,20224,2025-03-03 08:00:00,2025-03-03 11:00:00
TOOL_006,Productive; Regular Production,20225,2025-03-03 11:00:00,2025-03-03 14:00:00
TOOL_006,Productive; Regular Production,20226,2025-03-03 14:00:00,2025-03-03 16:00:00
TOOL_006,Productive; Regular Production,20227,2025-03-03 16:00:00,2025-03-03 19:00:00
TOOL_006,Productive; Regular Production,20228,2025-03-03 19:00:00,2025-03-03 21:00:00
TOOL_006,Productive; Regular Production,20229,2025-03-03 21:00:00,2025-03-04 00:00:00
TOOL_006,Productive; Regular Production,20230,2025-03-04 00:00:00,2025-03-04 02:00:00
TOOL_006,Productive; Regular Production,20231,2025-03-04 02:00:00,2025-03-04 05:00:00
TOOL_006,Productive; Regular Production,20232,2025-03-04 05:00:00,2025-03-04 07:00:00
TOOL_006,Productive; Regular Production,20233,2025-03-04 07:00:00,2025-03-04 10:00:00
TOOL_006,Productive; Regular Production,20234,2025-03-04 10:00:00,2025-03-04 13:00:00
TOOL_006,Productive; Regular Production,20235,2025-03-04 13:00:00,2025-03-04 16:00:00
TOOL_006,Productive; Regular Production,20236,2025-03-04 16:00:00,2025-03-04 19:00:00
TOOL_006,Productive; Regular Production,20237,2025-03-04 19:00:00,2025-03-04 22:00:00
TOOL_006,Productive; Regular Production,20238,2025-03-04 22:00:00,2025-03-05 01:00:00
TOOL_006,Productive; Regular Production,20239,2025-03-05 01:00:00,2025-03-05 03:00:00
TOOL_006,Productive; Regular Production,20240,2025-03-05 03:00:00,2025-03-05 06:00:00
TOOL_006,Productive; Regular Production,20241,2025-03-05 06:00:00,2025-03-05 08:00:00
TOOL_006,Productive; Regular Production,20242,2025-03-05 08:00:00,2025-03-05 10:00:00
TOOL_006,Productive; Regular Production,20243,2025-03-05 10:00:00,2025-03-05 13:00:00
TOOL_006,Productive; Regular Production,20244,2025-03-05 13:00:00,2025-03-05 16:00:00
TOOL_006,Productive; Regular Production,20245,2025-03-05 16:00:00,2025-03-05 19:00:00
TOOL_006,Productive; Regular Production,20246,2025-03-05 19:00:00,2025-03-05 21:00:00
TOOL_006,Productive; Regular Production,20247,2025-03-05 21:00:00,2025-03-06 00:00:00
TOOL_006,Productive; Regular Production,20248,2025-03-06 00:00:00,2025-03-06 02:00:00
TOOL_006,Productive; Regular Production,20249,2025-03-06 02:00:00,2025-03-06 04:00:00
TOOL_006,Productive; Regular Production,20250,2025-03-06 04:00:00,2025-03-06 07:00:00
TOOL_006,Productive; Regular Production,20251,2025-03-06 07:00:00,2025-03-06 09:00:00
TOOL_006,Productive; Regular Production,20252,2025-03-06 09:00:00,2025-03-06 12:00:00
TOOL_006,Productive; Regular Production,20253,2025-03-06 12:00:00,2025-03-06 14:00:00
TOOL_006,Productive; Regular Production,20254,2025-03-06 14:00:00,2025-03-06 17:00:00
TOOL_006,Productive; Regular Production,20255,2025-03-06 17:00:00,2025-03-06 19:00:00
TOOL_006,Productive; Regular Production,20256,2025-03-06 19:00:00,2025-03-06 21:00:00
TOOL_006,Productive; Regular Production,20257,2025-03-06 21:00:00,2025-03-07 00:00:00
TOOL_006,Productive; Regular Production,20258,2025-03-07 00:00:00,2025-03-07 02:00:00
TOOL_006,Productive; Regular Production,20259,2025-03-07 02:00:00,2025-03-07 05:00:00
TOOL_006,Productive; Regular Production,20260,2025-03-07 05:00:00,2025-03-07 08:00:00
TOOL_006,Productive; Regular Production,20261,2025-03-07 08:00:00,2025-03-07 11:00:00
TOOL_006,Productive; Regular Production,20262,2025-03-07 11:00:00,2025-03-07 13:00:00
TOOL_006,Productive; Regular Production,20263,2025-03-07 13:00:00,2025-03-07 16:00:00
TOOL_006,Productive; Regular Production,20264,2025-03-07 16:00:00,2025-03-07 18:00:00
TOOL_006,Productive; Regular Production,20265,2025-03-07 18:00:00,2025-03-07 20:00:00
TOOL_006,Productive; Regular Production,20266,2025-03-07 20:00:00,2025-03-07 22:00:00
TOOL_006,Productive; Regular Production,20267,2025-03-07 22:00:00,2025-03-08 01:00:00
TOOL_006,Productive; Regular Production,20268,2025-03-08 01:00:00,2025-03-08 04:00:00
TOOL_006,Productive; Regular Production,20269,2025-03-08 04:00:00,2025-03-08 07:00:00
TOOL_006,Productive; Regular Production,20270,2025-03-08 07:00:00,2025-03-08 09:00:00
TOOL_006,Productive; Regular Production,20271,2025-03-08 09:00:00,2025-03-08 11:00:00
TOOL_006,Productive; Regular Production,20272,2025-03-08 11:00:00,2025-03-08 14:00:00
TOOL_006,Productive; Regular Production,20273,2025-03-08 14:00:00,2025-03-08 17:00:00
TOOL_006,Productive; Regular Production,20274,2025-03-08 17:00:00,2025-03-08 20:00:00
TOOL_006,Productive; Regular Production,20275,2025-03-08 20:00:00,2025-03-08 23:00:00
TOOL_006,Productive; Regular Production,20276,2025-03-08 23:00:00,2025-03-09 02:00:00
TOOL_006,Productive; Regular Production,20277,2025-03-09 02:00:00,2025-03-09 04:00:00
TOOL_006,Productive; Regular Production,20278,2025-03-09 04:00:00,2025-03-09 06:00:00
TOOL_006,Productive; Regular Production,20279,2025-03-09 06:00:00,2025-03-09 09:00:00
TOOL_006,Unscheduled Downtime; Repair; Repair - Repair,20280,2025-03-09 09:00:00,2025-03-09 14:00:00
TOOL_006,Productive; Engineering Runs; Post Maintenance Qual,20281,2025-03-09 14:00:00,2025-03-09 16:00:00
TOOL_006,Productive; Regular Production,20282,2025-03-09 16:00:00,2025-03-09 19:00:00
TOOL_006,Productive; Regular Production,20283,2025-03-09 19:00:00,2025-03-09 21:00:00
TOOL_006,Productive; Regular Production,20284,2025-03-09 21:00:00,2025-03-09 23:00:00
TOOL_006,Productive; Regular Production,20285,2025-03-09 23:00:00,2025-03-10 02:00:00
TOOL_006,Productive; Regular Production,20286,2025-03-10 02:00:00,2025-03-10 05:00:00
TOOL_006,Productive; Regular Production,20287,2025-03-10 05:00:00,2025-03-10 08:00:00
TOOL_006,Productive; Regular Production,20288,2025-03-10 08:00:00,2025-03-10 10:00:00
TOOL_006,Productive; Regular Production,20289,2025-03-10 10:00:00,2025-03-10 13:00:00
TOOL_006,Productive; Regular Production,20290,2025-03-10 13:00:00,2025-03-10 15:00:00
TOOL_006,Productive; Regular Production,20291,2025-03-10 15:00:00,2025-03-10 18:00:00
TOOL_006,Productive; Regular Production,20292,2025-03-10 18:00:00,2025-03-10 20:00:00
TOOL_006,Productive; Regular Production,20293,2025-03-10 20:00:00,2025-03-10 22:00:00
TOOL_006,Productive; Regular Production,20294,2025-03-10 22:00:00,2025-03-11 01:00:00
TOOL_006,Productive; Regular Production,20295,2025-03-11 01:00:00,2025-03-11 04:00:00
TOOL_006,Productive; Regular Production,20296,2025-03-11 04:00:00,2025-03-11 07:00:00
TOOL_006,Productive; Regular Production,20297,2025-03-11 07:00:00,2025-03-11 10:00:00
TOOL_006,Productive; Regular Production,20298,2025-03-11 10:00:00,2025-03-11 13:00:00
TOOL_006,Productive; Regular Production,20299,2025-03-11 13:00:00,2025-03-11 15:00:00
TOOL_006,Productive; Regular Production,20300,2025-03-11 15:00:00,2025-03-11 18:00:00
TOOL_006,Productive; Regular Production,20301,2025-03-11 18:00:00,2025-03-11 21:00:00
TOOL_006,Productive; Regular Production,20302,2025-03-11 21:00:00,2025-03-11 23:00:00
TOOL_006,Productive; Regular Production,20303,2025-03-11 23:00:00,2025-03-12 01:00:00
TOOL_006,Productive; Regular Production,20304,2025-03-12 01:00:00,2025-03-12 04:00:00
TOOL_006,Productive; Regular Production,20305,2025-03-12 04:00:00,2025-03-12 06:00:00
TOOL_006,Productive; Regular Production,20306,2025-03-12 06:00:00,2025-03-12 09:00:00
TOOL_006,Unscheduled Downtime; User Maintenance Delay,20307,2025-03-12 09:00:00,2025-03-12 11:00:00
TOOL_006,Unscheduled Downtime; Repair; Repair - Repair,20308,2025-03-12 11:00:00,2025-03-12 13:00:00
TOOL_006,Productive; Engineering Runs; Post Maintenance Qual,20309,2025-03-12 13:00:00,2025-03-12 18:00:00
TOOL_006,Productive; Regular Production,20310,2025-03-12 18:00:00,2025-03-12 20:00:00
TOOL_006,Productive; Regular Production,20311,2025-03-12 20:00:00,2025-03-12 23:00:00
TOOL_006,Productive; Regular Production,20312,2025-03-12 23:00:00,2025-03-13 02:00:00
TOOL_006,Productive; Regular Production,20313,2025-03-13 02:00:00,2025-03-13 04:00:00
TOOL_006,Productive; Regular Production,20314,2025-03-13 04:00:00,2025-03-13 06:00:00
TOOL_006,Productive; Regular Production,20315,2025-03-13 06:00:00,2025-03-13 09:00:00
TOOL_006,Productive; Regular Production,20316,2025-03-13 09:00:00,2025-03-13 11:00:00
TOOL_006,Productive; Regular Production,20317,2025-03-13 11:00:00,2025-03-13 14:00:00
TOOL_006,Productive; Regular Production,20318,2025-03-13 14:00:00,2025-03-13 16:00:00
TOOL_006,Productive; Regular Production,20319,2025-03-13 16:00:00,2025-03-13 18:00:00
TOOL_006,Productive; Regular Production,20320,2025-03-13 18:00:00,2025-03-13 21:00:00
TOOL_006,Productive; Regular Production,20321,2025-03-13 21:00:00,2025-03-14 00:00:00
TOOL_006,Productive; Regular Production,20322,2025-03-14 00:00:00,2025-03-14 03:00:00
TOOL_006,Productive; Engineering Runs; Processing - Do Not Reload,20323,2025-03-14 03:00:00,2025-03-14 05:00:00
TOOL_006,Productive; Regular Production,20324,2025-03-14 05:00:00,2025-03-14 08:00:00
TOOL_006,Productive; Regular Production,20325,2025-03-14 08:00:00,2025-03-14 11:00:00
TOOL_006,Productive; Regular Production,20326,2025-03-14 11:00:00,2025-03-14 13:00:00
TOOL_006,Productive; Regular Production,20327,2025-03-14 13:00:00,2025-03-14 15:00:00
TOOL_006,Productive; Regular Production,20328,2025-03-14 15:00:00,2025-03-14 17:00:00
TOOL_006,Productive; Regular Production,20329,2025-03-14 17:00:00,2025-03-14 20:00:00
TOOL_006,Productive; Regular Production,20330,2025-03-14 20:00:00,2025-03-14 23:00:00
TOOL_006,Productive; Regular Production,20331,2025-03-14 23:00:00,2025-03-15 02:00:00
TOOL_006,Productive; Regular Production,20332,2025-03-15 02:00:00,2025-03-15 04:00:00
TOOL_006,Productive; Regular Production,20333,2025-03-15 04:00:00,2025-03-15 07:00:00
TOOL_006,Scheduled Downtime; Preventive Maintenance; Bi-Weekly PM,20334,2025-03-15 07:00:00,2025-03-15 12:00:00
TOOL_006,Productive; Engineering Runs; Post Maintenance Qual,20335,2025-03-15 12:00:00,2025-03-15 17:00:00
TOOL_006,Productive; Regular Production,20336,2025-03-15 17:00:00,2025-03-15 20:00:00
TOOL_006,Productive; Regular Production,20337,2025-03-15 20:00:00,2025-03-15 23:00:00
TOOL_006,Productive; Regular Production,20338,2025-03-15 23:00:00,2025-03-16 02:00:00
TOOL_006,Productive; Regular Production,20339,2025-03-16 02:00:00,2025-03-16 04:00:00
TOOL_006,Productive; Regular Production,20340,2025-03-16 04:00:00,2025-03-16 06:00:00
TOOL_006,Productive; Regular Production,20341,2025-03-16 06:00:00,2025-03-16 08:00:00
TOOL_006,Productive; Regular Production,20342,2025-03-16 08:00:00,2025-03-16 10:00:00
TOOL_006,Productive; Regular Production,20343,2025-03-16 10:00:00,2025-03-16 12:00:00
TOOL_006,Productive; Regular Production,20344,2025-03-16 12:00:00,2025-03-16 14:00:00
TOOL_006,Productive; Regular Production,20345,2025-03-16 14:00:00,2025-03-16 16:00:00
TOOL_006,Productive; Regular Production,20346,2025-03-16 16:00:00,2025-03-16 19:00:00
TOOL_006,Productive; Regular Production,20347,2025-03-16 19:00:00,2025-03-16 22:00:00
TOOL_006,Productive; Regular Production,20348,2025-03-16 22:00:00,2025-03-17 00:00:00
TOOL_006,Productive; Regular Production,20349,2025-03-17 00:00:00,2025-03-17 02:00:00
TOOL_006,Productive; Regular Production,20350,2025-03-17 02:00:00,2025-03-17 04:00:00
TOOL_006,Productive; Regular Production,20351,2025-03-17 04:00:00,2025-03-17 06:00:00
TOOL_006,Productive; Regular Production,20352,2025-03-17 06:00:00,2025-03-17 09:00:00
TOOL_006,Unscheduled Downtime; Repair; Repair - Repair,20353,2025-03-17 09:00:00,2025-03-17 12:00:00
TOOL_006,Productive; Engineering Runs; Post Maintenance Qual,20354,2025-03-17 12:00:00,2025-03-17 17:00:00
TOOL_006,Productive; Regular Production,20355,2025-03-17 17:00:00,2025-03-17 20:00:00
TOOL_006,Productive; Regular Production,20356,2025-03-17 20:00:00,2025-03-17 22:00:00
TOOL_006,Productive; Regular Production,20357,2025-03-17 22:00:00,2025-03-18 01:00:00
TOOL_006,Productive; Regular Production,20358,2025-03-18 01:00:00,2025-03-18 03:00:00
TOOL_006,Productive; Regular Production,20359,2025-03-18 03:00:00,2025-03-18 06:00:00
TOOL_006,Productive; Regular Production,20360,2025-03-18 06:00:00,2025-03-18 09:00:00
TOOL_006,Productive; Regular Production,20361,2025-03-18 09:00:00,2025-03-18 12:00:00
